iteration,train_loss,val_eta2
56,5.220423e-02,5.341084e-02
57,5.185059e-02,5.313839e-02
58,5.173127e-02,5.299003e-02
59,5.156531e-02,5.288524e-02
60,5.151037e-02,5.282960e-02
61,5.174909e-02,5.279404e-02
62,5.144801e-02,5.282419e-02
63,5.153340e-02,5.280971e-02
64,5.165056e-02,5.274855e-02
65,5.152547e-02,5.273720e-02
66,5.174467e-02,5.272251e-02
67,5.142330e-02,5.272083e-02
68,5.161980e-02,5.271210e-02
69,5.131451e-02,5.272169e-02
70,5.155146e-02,5.270809e-02
71,5.138029e-02,5.271687e-02
72,5.168632e-02,5.269470e-02
73,5.152327e-02,5.268737e-02
74,5.140389e-02,5.268350e-02
75,5.135132e-02,5.268320e-02
76,5.129314e-02,5.269760e-02
77,5.131166e-02,5.267524e-02
78,5.169759e-02,5.269661e-02
79,5.162104e-02,5.267372e-02
80,5.119613e-02,5.266492e-02
81,5.146518e-02,5.266400e-02
82,5.132041e-02,5.266325e-02
83,5.102445e-02,5.266569e-02
84,5.144066e-02,5.266099e-02
85,5.132334e-02,5.267373e-02
86,5.149883e-02,5.265317e-02
87,5.112551e-02,5.265131e-02
88,5.117104e-02,5.265310e-02
89,5.133834e-02,5.264850e-02
90,5.124455e-02,5.266846e-02
91,5.134538e-02,5.265781e-02
92,5.156531e-02,5.265188e-02
93,5.129143e-02,5.264584e-02
94,5.129449e-02,5.264954e-02
95,5.142410e-02,5.265913e-02
96,5.128082e-02,5.264274e-02
97,5.123769e-02,5.265102e-02
98,5.120120e-02,5.264105e-02
99,5.146054e-02,5.264073e-02
100,5.138732e-02,5.264449e-02
101,2.249480e-02,2.113542e-02
102,1.987492e-02,2.081327e-02
103,1.948782e-02,2.064766e-02
104,1.956522e-02,2.057188e-02
105,1.939989e-02,2.053093e-02
106,1.937190e-02,2.049303e-02
107,1.929074e-02,2.046072e-02
108,1.930831e-02,2.043050e-02
109,1.919334e-02,2.040326e-02
110,1.929036e-02,2.038510e-02
111,1.926459e-02,2.036670e-02
112,1.933675e-02,2.035124e-02
113,1.911192e-02,2.034281e-02
114,1.910094e-02,2.034090e-02
115,1.920330e-02,2.033269e-02
116,1.920769e-02,2.034224e-02
117,1.913644e-02,2.032898e-02
118,1.912041e-02,2.031322e-02
119,1.930564e-02,2.031050e-02
120,1.925434e-02,2.030935e-02
121,1.915658e-02,2.030356e-02
122,1.931105e-02,2.030237e-02
123,1.925664e-02,2.029886e-02
124,1.936671e-02,2.029826e-02
125,1.917092e-02,2.029693e-02
126,1.915853e-02,2.029135e-02
127,1.922152e-02,2.028908e-02
128,1.917663e-02,2.028777e-02
129,1.937629e-02,2.028599e-02
130,1.917834e-02,2.028446e-02
131,1.921407e-02,2.029881e-02
132,1.915311e-02,2.028262e-02
133,1.937053e-02,2.028090e-02
134,1.928267e-02,2.028276e-02
135,1.915958e-02,2.028699e-02
136,1.921150e-02,2.028937e-02
137,1.916895e-02,2.028742e-02
138,1.929010e-02,2.027362e-02
139,1.922144e-02,2.027256e-02
140,1.907968e-02,2.027115e-02
141,1.915541e-02,2.026998e-02
142,1.912718e-02,2.026980e-02
143,1.915647e-02,2.026996e-02
144,1.925511e-02,2.027799e-02
145,1.916432e-02,2.026752e-02
146,1.910199e-02,2.026784e-02
147,1.911701e-02,2.026526e-02
148,1.924065e-02,2.026579e-02
149,1.922390e-02,2.027521e-02
150,1.903371e-02,2.026269e-02
151,1.911382e-02,2.026200e-02
152,1.925819e-02,2.026117e-02
153,8.488305e-03,8.829435e-03
154,7.933291e-03,8.513295e-03
155,7.804684e-03,8.448202e-03
156,7.723473e-03,8.400173e-03
157,7.689286e-03,8.367137e-03
158,7.645614e-03,8.349596e-03
159,7.643436e-03,8.321148e-03
160,7.641405e-03,8.302315e-03
161,7.564774e-03,8.290632e-03
162,7.560672e-03,8.293013e-03
163,7.570810e-03,8.274463e-03
164,7.521837e-03,8.268140e-03
165,7.597391e-03,8.280950e-03
166,7.605727e-03,8.256933e-03
167,7.533020e-03,8.285757e-03
168,7.613316e-03,8.248591e-03
169,7.574080e-03,8.244576e-03
170,7.566712e-03,8.254032e-03
171,7.584544e-03,8.240077e-03
172,7.567116e-03,8.242362e-03
173,7.509889e-03,8.234333e-03
174,7.546200e-03,8.229660e-03
175,7.517984e-03,8.230050e-03
176,7.563374e-03,8.220508e-03
177,7.541790e-03,8.221079e-03
178,7.490339e-03,8.223539e-03
179,7.500429e-03,8.216779e-03
180,7.521388e-03,8.215062e-03
181,7.555398e-03,8.212209e-03
182,7.574840e-03,8.230954e-03
183,7.588590e-03,8.216406e-03
184,7.493674e-03,8.217873e-03
185,7.610351e-03,8.207539e-03
186,7.534335e-03,8.208887e-03
187,7.548541e-03,8.220233e-03
188,7.528195e-03,8.210519e-03
189,7.583259e-03,8.203144e-03
190,7.549334e-03,8.201069e-03
191,7.511733e-03,8.205748e-03
192,7.503106e-03,8.202356e-03
193,7.520494e-03,8.199861e-03
194,7.461038e-03,8.198053e-03
195,7.433789e-03,8.202903e-03
196,7.488429e-03,8.203750e-03
197,7.493722e-03,8.206285e-03
198,7.555097e-03,8.205895e-03
199,7.514840e-03,8.208107e-03
200,7.510191e-03,8.210702e-03
201,7.553250e-03,8.194418e-03
202,7.506128e-03,8.192755e-03
203,7.547787e-03,8.192014e-03
204,7.511185e-03,8.197675e-03
205,7.594087e-03,8.192230e-03
206,7.466349e-03,8.195786e-03
207,7.480693e-03,8.194690e-03
208,7.499785e-03,8.194347e-03
209,7.491808e-03,8.190023e-03
210,7.532708e-03,8.195467e-03
211,7.564343e-03,8.190733e-03
212,7.441963e-03,8.199021e-03
213,7.505026e-03,8.203247e-03
214,7.576938e-03,8.188869e-03
215,7.455809e-03,8.188018e-03
216,7.530203e-03,8.191486e-03
217,7.466981e-03,8.186831e-03
218,7.467765e-03,8.191487e-03
219,7.534659e-03,8.186708e-03
220,3.436623e-03,3.649877e-03
221,3.226409e-03,3.564364e-03
222,3.180662e-03,3.531966e-03
223,3.180212e-03,3.508388e-03
224,3.130209e-03,3.496802e-03
225,3.122658e-03,3.490636e-03
226,3.094394e-03,3.484759e-03
227,3.100340e-03,3.483806e-03
228,3.101121e-03,3.477641e-03
229,3.113857e-03,3.474189e-03
230,3.108053e-03,3.474921e-03
231,3.095673e-03,3.473757e-03
232,3.090203e-03,3.469946e-03
233,3.095262e-03,3.463200e-03
234,3.124742e-03,3.461665e-03
235,3.097352e-03,3.458613e-03
236,3.102544e-03,3.458002e-03
237,3.077177e-03,3.454542e-03
238,3.112395e-03,3.460922e-03
239,3.070743e-03,3.451729e-03
240,3.081182e-03,3.451594e-03
241,3.067473e-03,3.449621e-03
242,3.090345e-03,3.449247e-03
243,3.073961e-03,3.448432e-03
244,3.062571e-03,3.447005e-03
245,3.077770e-03,3.445859e-03
246,3.070835e-03,3.444687e-03
247,3.091827e-03,3.446180e-03
248,3.073403e-03,3.443397e-03
249,3.080990e-03,3.447299e-03
250,3.059832e-03,3.442619e-03
251,3.066322e-03,3.442306e-03
252,3.038481e-03,3.443636e-03
253,3.073703e-03,3.442392e-03
254,3.053140e-03,3.441714e-03
255,3.068362e-03,3.450695e-03
256,3.070030e-03,3.440960e-03
257,3.080364e-03,3.440215e-03
258,3.053025e-03,3.443767e-03
259,3.052253e-03,3.439949e-03
260,3.058913e-03,3.440197e-03
261,3.041301e-03,3.444483e-03
262,3.040577e-03,3.442758e-03
263,3.063867e-03,3.440119e-03
264,3.048549e-03,3.438969e-03
265,3.074074e-03,3.438427e-03
266,3.053176e-03,3.437677e-03
267,3.066374e-03,3.436922e-03
268,3.068754e-03,3.437200e-03
269,3.047391e-03,3.436692e-03
270,3.059031e-03,3.436262e-03
271,3.055952e-03,3.436148e-03
272,3.073833e-03,3.437764e-03
273,1.355644e-03,1.466552e-03
274,1.255631e-03,1.423838e-03
275,1.235971e-03,1.417353e-03
276,1.223284e-03,1.415638e-03
277,1.229367e-03,1.414579e-03
278,1.225247e-03,1.413561e-03
279,1.225431e-03,1.412724e-03
280,1.222616e-03,1.411989e-03
281,1.227819e-03,1.411646e-03
282,1.220418e-03,1.411188e-03
283,1.218555e-03,1.410475e-03
284,1.230773e-03,1.410207e-03
285,1.213258e-03,1.410068e-03
286,1.224962e-03,1.409266e-03
287,1.218117e-03,1.409082e-03
288,1.218207e-03,1.408877e-03
289,1.223224e-03,1.408710e-03
290,1.227865e-03,1.408543e-03
291,1.217982e-03,1.408770e-03
292,1.215124e-03,1.409015e-03
293,1.211857e-03,1.407867e-03
294,1.217138e-03,1.408387e-03
295,1.225797e-03,1.408554e-03
296,1.225419e-03,1.408090e-03
297,1.215309e-03,1.407912e-03
298,1.220151e-03,1.407645e-03
299,1.219706e-03,1.408509e-03
300,1.222565e-03,1.407809e-03
301,1.226071e-03,1.407110e-03
302,1.227858e-03,1.406909e-03
303,1.212945e-03,1.407547e-03
304,1.231433e-03,1.407888e-03
305,1.210561e-03,1.407165e-03
306,1.212411e-03,1.406909e-03
307,1.221834e-03,1.406617e-03
308,1.212135e-03,1.406735e-03
309,1.220731e-03,1.406728e-03
310,1.221634e-03,1.406518e-03
311,1.213484e-03,1.406788e-03
312,1.222979e-03,1.406262e-03
313,1.215857e-03,1.406704e-03
314,1.227573e-03,1.406380e-03
315,1.222600e-03,1.406710e-03
316,1.223949e-03,1.406338e-03
317,1.217765e-03,1.406679e-03
318,1.215849e-03,1.406033e-03
319,1.222469e-03,1.406213e-03
320,1.209401e-03,1.406613e-03
321,1.211114e-03,1.405993e-03
322,1.220366e-03,1.406089e-03
323,1.223146e-03,1.405977e-03
324,1.207266e-03,1.405976e-03
325,1.217764e-03,1.405849e-03
326,1.210823e-03,1.408276e-03
