p,N,beta,method,x_eval,u_exact,u_h
3,32,1.55,uniform,2.305289387051711e-06,1.8290452457066972e-09,8.55344814351733e-08
3,32,1.55,uniform,2.3590953305086338e-06,1.8956384584461446e-09,8.753144100680882e-08
3,32,1.55,uniform,2.414157116103018e-06,1.964656245423644e-09,8.957503679715739e-08
3,32,1.55,uniform,2.4705040554568255e-06,2.036186882305643e-09,9.166635856910864e-08
3,32,1.55,uniform,2.5281661443315005e-06,2.110321858763414e-09,9.38065215805234e-08
3,32,1.55,uniform,2.587174078595924e-06,2.18715599549088e-09,9.599666718210959e-08
3,32,1.55,uniform,2.6475592705670637e-06,2.2667875654829097e-09,9.823796342938559e-08
3,32,1.55,uniform,2.709353865732049e-06,2.349318419729234e-09,1.0053160570906735e-07
3,32,1.55,uniform,2.7725907598604813e-06,2.434854117484648e-09,1.0287881738021949e-07
3,32,1.55,uniform,2.8373036165162114e-06,2.52350406128226e-09,1.0528085043052576e-07
3,32,1.55,uniform,2.903526884977814e-06,2.6153816368623625e-09,1.0773898614803609e-07
3,32,1.55,uniform,2.971295818577334e-06,2.7106043581959403e-09,1.102545358087601e-07
3,32,1.55,uniform,3.0406464934670685e-06,2.8092940177883077e-09,1.1282884138048478e-07
3,32,1.55,uniform,3.111615827824363e-06,2.911576842455101e-09,1.15463276243203e-07
3,32,1.55,uniform,3.1842416015046563e-06,3.0175836547698855e-09,1.1815924592654984e-07
3,32,1.55,uniform,3.258562476153223e-06,3.127450040389847e-09,1.2091818886465167e-07
3,32,1.55,uniform,3.3346180157863626e-06,3.2413165214736565e-09,1.2374157716880646e-07
3,32,1.55,uniform,3.4124487078528892e-06,3.3593287364131513e-09,1.2663091741841647e-07
3,32,1.55,uniform,3.492095984787271e-06,3.481637626108925e-09,1.295877514706162e-07
3,32,1.55,uniform,3.573602246065788e-06,3.6083996270279205e-09,1.3261365728903776e-07
3,32,1.55,uniform,3.6570108807774936e-06,3.7397768712900175e-09,1.3571024979217443e-07
3,32,1.55,uniform,3.7423662907219773e-06,3.8759373940395004e-09,1.3887918172181027e-07
3,32,1.55,uniform,3.829713914046277e-06,4.017055348366729e-09,1.421221445319993e-07
3,32,1.55,uniform,3.919100249433402e-06,4.163311228054706e-09,1.4544086929908213e-07
3,32,1.55,uniform,4.010572880855496e-06,4.314892098435679e-09,1.4883712765325082e-07
3,32,1.55,uniform,4.1041805029047085e-06,4.47199183565289e-09,1.523127327321748e-07
3,32,1.55,uniform,4.199972946715306e-06,4.63481137463355e-09,1.5586954015722004e-07
3,32,1.55,uniform,4.2980012064907985e-06,4.803558966090184e-09,1.5950944903280356e-07
3,32,1.55,uniform,4.398317466650228e-06,4.978450442879077e-09,1.6323440296944074e-07
3,32,1.55,uniform,4.500975129608051e-06,5.159709496056505e-09,1.6704639113105512e-07
3,32,1.55,uniform,4.606028844202398e-06,5.347567960985775e-09,1.7094744930713472e-07
3,32,1.55,uniform,4.713534534786907e-06,5.542266113861166e-09,1.7493966101033655e-07
3,32,1.55,uniform,4.823549431001467e-06,5.7440529790277616e-09,1.790251586001472e-07
3,32,1.55,uniform,4.9361320982379165e-06,5.953186647490562e-09,1.832061244332363e-07
3,32,1.55,uniform,5.0513424688167665e-06,6.169934607020037e-09,1.874847920411414e-07
3,32,1.55,uniform,5.169241873891593e-06,6.394574084276385e-09,1.9186344733594786e-07
3,32,1.55,uniform,5.2898930760981455e-06,6.627392399390225e-09,1.9634442984464256e-07
3,32,1.55,uniform,5.413360302965376e-06,6.868687333452892e-09,2.0093013397282972e-07
3,32,1.55,uniform,5.539709281106401e-06,7.118767509386804e-09,2.056230102985284e-07
3,32,1.55,uniform,5.669007271207434e-06,7.377952786682739e-09,2.1042556689677604e-07
3,32,1.55,uniform,5.801323103833378e-06,7.646574670509003e-09,2.1534037069578713e-07
3,32,1.55,uniform,5.936727216069126e-06,7.924976735715747e-09,2.2037004886543375e-07
3,32,1.55,uniform,6.075291689016077e-06,8.21351506627674e-09,2.255172902388343e-07
3,32,1.55,uniform,6.217090286163833e-06,8.512558710730676e-09,2.3078484676785594e-07
3,32,1.55,uniform,6.362198492657495e-06,8.822490154204479e-09,2.361755350133565e-07
3,32,1.55,uniform,6.510693555481454e-06,9.143705807622401e-09,2.4169223767101347e-07
3,32,1.55,uniform,6.662654524581149e-06,9.476616514726698e-09,2.4733790513361057e-07
3,32,1.55,uniform,6.818162294944479e-06,9.821648077558038e-09,2.5311555709066583e-07
3,32,1.55,uniform,6.9772996496655375e-06,1.0179241801068227e-08,2.590282841663242e-07
3,32,1.55,uniform,7.140151304013403e-06,1.0549855057561486e-08,2.6507924959644377e-07
3,32,1.55,uniform,7.306803950529492e-06,1.0933961871686294e-08,2.7127169094583834e-07
3,32,1.55,uniform,7.477346305177581e-06,1.1332053526726215e-08,2.77608921866665e-07
3,32,1.55,uniform,7.651869154570818e-06,1.1744639192964656e-08,2.840943338989581e-07
3,32,1.55,uniform,7.830465404301182e-06,1.2172246578927938e-08,2.9073139831435674e-07
3,32,1.55,uniform,8.013230128396886e-06,1.2615422606339138e-08,2.9752366800408164e-07
3,32,1.55,uniform,8.20026061993413e-06,1.3074734109646128e-08,3.044747794122531e-07
3,32,1.55,uniform,8.391656442830162e-06,1.3550768561018625e-08,3.1158845451567075e-07
3,32,1.55,uniform,8.58751948484518e-06,1.4044134821741357e-08,3.1886850285119904e-07
3,32,1.55,uniform,8.787954011821328e-06,1.455546392096461e-08,3.2631882359193976e-07
3,32,1.55,uniform,8.993066723187614e-06,1.5085409862807967e-08,3.3394340767339464e-07
3,32,1.55,uniform,9.202966808760409e-06,1.5634650462849913e-08,3.417463399708648e-07
3,32,1.55,uniform,9.417766006869519e-06,1.620388821507254e-08,3.4973180152934574e-07
3,32,1.55,uniform,9.637578663841089e-06,1.679385119037101e-08,3.5790407184723914e-07
3,32,1.55,uniform,9.862521794868784e-06,1.740529396777644e-08,3.6626753121520736e-07
3,32,1.55,uniform,1.0092715146305697e-05,1.8038998599583356e-08,3.748266631115506e-07
3,32,1.55,uniform,1.0328281259410275e-05,1.8695775611616543e-08,3.835860566555198e-07
3,32,1.55,uniform,1.0569345535579871e-05,1.9376465039915743e-08,3.925504091200017e-07
3,32,1.55,uniform,1.0816036303107094e-05,2.0081937505165305e-08,4.0172452850507853e-07
3,32,1.55,uniform,1.106848488549412e-05,2.0813095326242154e-08,4.1111333617397317e-07
3,32,1.55,uniform,1.1326825671361538e-05,2.1570873674306718e-08,4.2072186955295436e-07
3,32,1.55,uniform,1.1591196185988858e-05,2.23562417689128e-08,4.305552848968055e-07
3,32,1.55,uniform,1.1861737164524791e-05,2.3170204117666304e-08,4.4061886012150934e-07
3,32,1.55,uniform,1.2138592626906288e-05,2.4013801801018384e-08,4.50917997705843e-07
3,32,1.55,uniform,1.2421909954526187e-05,2.4888113803836236e-08,4.6145822766362303e-07
3,32,1.55,uniform,1.2711839968690301e-05,2.57942583954547e-08,4.7224521058838863e-07
3,32,1.55,uniform,1.3008537010905705e-05,2.6733394559973748e-08,4.832847407723568e-07
3,32,1.55,uniform,1.3312159025043077e-05,2.770672347863165e-08,4.945827494015405e-07
3,32,1.55,uniform,1.3622867641416468e-05,2.871549006614864e-08,5.061453078289504e-07
3,32,1.55,uniform,1.3940828262825757e-05,2.976098456300767e-08,5.179786309278899e-07
3,32,1.55,uniform,1.4266210152607354e-05,3.08445441857081e-08,5.300890805273755e-07
3,32,1.55,uniform,1.4599186524739771e-05,3.1967554837102176e-08,5.424831689317727e-07
3,32,1.55,uniform,1.4939934636052563e-05,3.313145287900369e-08,5.551675625268257e-07
3,32,1.55,uniform,1.5288635880587294e-05,3.433772696933445e-08,5.68149085474277e-07
3,32,1.55,uniform,1.564547588616096e-05,3.558791996615923e-08,5.814347234973652e-07
3,32,1.55,uniform,1.6010644613183176e-05,3.688363090104394e-08,5.950316277595351e-07
3,32,1.55,uniform,1.6384336455779847e-05,3.822651702426157e-08,6.089471188387702e-07
3,32,1.55,uniform,1.676675034527701e-05,3.961829592446117e-08,6.231886908000149e-07
3,32,1.55,uniform,1.7158089856100067e-05,4.1060747725511554e-08,6.377640153682298e-07
3,32,1.55,uniform,1.7558563314144703e-05,4.255571736332907e-08,6.526809462046923e-07
3,32,1.55,uniform,1.7968383907677192e-05,4.4105116945601854e-08,6.679475232892272e-07
3,32,1.55,uniform,1.8387769800823267e-05,4.571092819742909e-08,6.83571977411133e-07
3,32,1.55,uniform,1.8816944249705553e-05,4.7375204996001735e-08,6.995627347716282e-07
3,32,1.55,uniform,1.9256135721291986e-05,4.910007599756901e-08,7.159284217007619e-07
3,32,1.55,uniform,1.970557801501796e-05,5.08877473600485e-08,7.326778694917671e-07
3,32,1.55,uniform,2.0165510387247444e-05,5.2740505564764174e-08,7.498201193559701e-07
3,32,1.55,uniform,2.0636177678638567e-05,5.466072034091842e-08,7.673644275013989e-07
3,32,1.55,uniform,2.111783044448242e-05,5.665084769654221e-08,7.853202703384e-07
3,32,1.55,uniform,2.1610725088083767e-05,5.871343305979745e-08,8.036973498155945e-07
3,32,1.55,uniform,2.2115123997254888e-05,6.085111453465021e-08,8.225055988896474e-07
3,32,1.55,uniform,2.2631295683995298e-05,6.30666262750791e-08,8.417551871324095e-07
3,32,1.55,uniform,2.3159514927431545e-05,6.536280198213397e-08,8.614565264790923e-07
3,32,1.55,uniform,2.3700062920093303e-05,6.774257852831842e-08,8.816202771212506e-07
3,32,1.55,uniform,2.4253227417603554e-05,7.020899971393126e-08,9.022573535484535e-07
3,32,1.55,uniform,2.4819302891862576e-05,7.276522016017154e-08,9.233789307426393e-07
3,32,1.55,uniform,2.539859068780724e-05,7.541450934398656e-08,9.449964505292668e-07
3,32,1.55,uniform,2.5991399183829328e-05,7.816025577982454e-08,9.671216280895118e-07
3,32,1.55,uniform,2.6598043955937582e-05,8.100597135363741e-08,9.897664586378411e-07
3,32,1.55,uniform,2.7218847945751794e-05,8.395529581468133e-08,1.0129432242694958e-06
3,32,1.55,uniform,2.785414163241763e-05,8.701200143085657e-08,1.0366645009824777e-06
3,32,1.55,uniform,2.8504263208534317e-05,9.017999781354412e-08,1.0609431658788332e-06
3,32,1.55,uniform,2.916955876018793e-05,9.346333691810544e-08,1.0857924045501083e-06
3,32,1.55,uniform,2.9850382451187297e-05,9.686621822644716e-08,1.1112257186520766e-06
3,32,1.55,uniform,3.054709671159968e-05,1.0039299411827465e-07,1.1372569336739232e-06
3,32,1.55,uniform,3.1260072430687034e-05,1.0404817543790671e-07,1.1639002069072679e-06
3,32,1.55,uniform,3.1989689154345374e-05,1.0783643726377057e-07,1.1911700356205596e-06
3,32,1.55,uniform,3.273633528715247e-05,1.1176262488795718e-07,1.219081265444557e-06
3,32,1.55,uniform,3.350040829913136e-05,1.1583176001348429e-07,1.247649098974769e-06
3,32,1.55,uniform,3.4282314937339745e-05,1.2004904717719408e-07,1.2768891045969283e-06
3,32,1.55,uniform,3.508247144239796e-05,1.2441988040650036e-07,1.3068172255417492e-06
3,32,1.55,uniform,3.590130377007068e-05,1.2894985011849913e-07,1.3374497891754177e-06
3,32,1.55,uniform,3.673924781802074e-05,1.336447502702687e-07,1.3688035165324809e-06
3,32,1.55,uniform,3.759674965785468e-05,1.3851058576949962e-07,1.40089553209796e-06
3,32,1.55,uniform,3.8474265772584975e-05,1.435535801549391e-07,1.433743373845812e-06
3,32,1.55,uniform,3.937226329963475e-05,1.4878018355647191e-07,1.4673650035410265e-06
3,32,1.55,uniform,4.029122027951344e-05,1.5419708094501246e-07,1.501778817312858e-06
3,32,1.55,uniform,4.123162591029748e-05,1.598112006827702e-07,1.537003656507033e-06
3,32,1.55,uniform,4.2193980808050236e-05,1.6562972338481695e-07,1.5730588188249113e-06
3,32,1.55,uniform,4.317879727332022e-05,1.7166009110329313e-07,1.6099640697579048e-06
3,32,1.55,uniform,4.4186599563859417e-05,1.779100168459987e-07,1.6477396543257021e-06
3,32,1.55,uniform,4.521792417370702e-05,1.8438749444154484e-07,1.6864063091271354e-06
3,32,1.55,uniform,4.6273320118786936e-05,1.911008087636825e-07,1.7259852747128037e-06
3,32,1.55,uniform,4.735334922917121e-05,1.9805854632788606e-07,1.7664983082888716e-06
3,32,1.55,uniform,4.8458586448165e-05,2.0526960627374528e-07,1.8079676967617725e-06
3,32,1.55,uniform,4.9589620138372114e-05,2.1274321174721105e-07,1.8504162701338603e-06
3,32,1.55,uniform,5.074705239490466e-05,2.2048892169725808e-07,1.8938674152604112e-06
3,32,1.55,uniform,5.193149936590212e-05,2.2851664310204212e-07,1.9383450899786514e-06
3,32,1.55,uniform,5.3143591580532414e-05,2.3683664364020285e-07,1.9838738376199646e-06
3,32,1.55,uniform,5.4383974284647904e-05,2.454595648235085e-07,2.0304788019166827e-06
3,32,1.55,uniform,5.56533077842764e-05,2.5439643560764803e-07,2.0781857423153406e-06
3,32,1.55,uniform,5.695226779712819e-05,2.636586864985674e-07,2.1270210497085826e-06
3,32,1.55,uniform,5.8281545812308395e-05,2.73258164172407e-07,2.177011762598453e-06
3,32,1.55,uniform,5.96418494584246e-05,2.832071466277288e-07,2.2281855837041004e-06
3,32,1.55,uniform,6.103390288028621e-05,2.9351835888941723e-07,2.2805708970274596e-06
3,32,1.55,uniform,6.245844712439617e-05,3.0420498928433994e-07,2.3341967853909092e-06
3,32,1.55,uniform,6.391624053344005e-05,3.152807063095839e-07,2.3890930484613834e-06
3,32,1.55,uniform,6.540805914998258e-05,3.2675967611484256e-07,2.4452902212759274e-06
3,32,1.55,uniform,6.693469712958668e-05,3.386565806213154e-07,2.502819593284208e-06
3,32,1.55,uniform,6.849696716357455e-05,3.509866363002921e-07,2.561713227924009e-06
3,32,1.55,uniform,7.009570091165617e-05,3.6376561363544126e-07,2.622003982746334e-06
3,32,1.55,uniform,7.173174944465612e-05,3.770098572937019e-07,2.683725530107333e-06
3,32,1.55,uniform,7.340598369757212e-05,3.9073630703055906e-07,2.746912378444756e-06
3,32,1.55,uniform,7.511929493320969e-05,4.049625193564661e-07,2.811599894157494e-06
3,32,1.55,uniform,7.68725952166372e-05,4.1970668999210724e-07,2.8778243241071856e-06
3,32,1.55,uniform,7.866681790071574e-05,4.349876771412344e-07,2.945622818761727e-06
3,32,1.55,uniform,8.050291812295972e-05,4.50825025610826e-07,3.01503345600106e-06
3,32,1.55,uniform,8.238187331399601e-05,4.6723899180944325e-07,3.086095265606562e-06
3,32,1.55,uniform,8.430468371788966e-05,4.842505696557374e-07,3.158848254455928e-06
3,32,1.55,uniform,8.62723729246145e-05,5.018815174302559e-07,3.233333432446338e-06
3,32,1.55,uniform,8.82859884149515e-05,5.201543856048862e-07,3.3095928391694972e-06
3,32,1.55,uniform,9.034660211810534e-05,5.390925456855365e-07,3.3876695713630117e-06
3,32,1.55,uniform,9.24553109823358e-05,5.587202201049407e-07,3.4676078111634415e-06
3,32,1.55,uniform,9.461323755890779e-05,5.790625132038229e-07,3.5494528551873097e-06
3,32,1.55,uniform,9.682153059967096e-05,6.001454433400457e-07,3.6332511444673223e-06
3,32,1.55,uniform,9.908136566858666e-05,6.219959761668111e-07,3.719050295272039e-06
3,32,1.55,uniform,0.00010139394576752918,6.446420591224881e-07,3.8068991308383495e-06
3,32,1.55,uniform,0.00010376050197669117,6.681126571761499e-07,3.896847714047033e-06
3,32,1.55,uniform,0.00010618229410993834,6.924377898745814e-07,3.988947381073088e-06
3,32,1.55,uniform,0.00010866061138545968,7.176485697381154e-07,4.0832507760434415e-06
3,32,1.55,uniform,0.0001111967731120699,7.437772420544035e-07,4.179811886735975e-06
3,32,1.55,uniform,0.0001137921293915315,7.708572261210388e-07,4.278686081355171e-06
3,32,1.55,uniform,0.00011644806183726855,7.989231579897646e-07,4.379930146420857e-06
3,32,1.55,uniform,0.00011916598430985589,8.280109347669499e-07,4.483602325808053e-06
3,32,1.55,uniform,0.00012194734366967383,8.581577605269788e-07,4.589762360977254e-06
3,32,1.55,uniform,0.00012479362054713115,8.894021938973001e-07,4.698471532436109e-06
3,32,1.55,uniform,0.00012770633013086432,9.217841973759795e-07,4.809792702474929e-06
3,32,1.55,uniform,0.0001306870229743346,9.553451884448511e-07,4.92379035922014e-06
3,32,1.55,uniform,0.00013373728582124963,9.90128092543618e-07,5.040530662051436e-06
3,32,1.55,uniform,0.0001368587424502518,1.026177397972685e-06,5.1600814884302865e-06
3,32,1.55,uniform,0.00014005305453932196,1.0635392127949366e-06,5.282512482189176e-06
3,32,1.55,uniform,0.0001433219225503574,1.102261323809221e-06,5.4078951033328925e-06
3,32,1.55,uniform,0.00014666708663439685,1.142393257670998e-06,5.536302679405274e-06
3,32,1.55,uniform,0.0001500903275579735,1.1839863442383043e-06,5.66781045847681e-06
3,32,1.55,uniform,0.0001535934676510897,1.2270937822240743e-06,5.802495663810771e-06
3,32,1.55,uniform,0.00015717837177731627,1.2717707072387614e-06,5.9404375502676336e-06
3,32,1.55,uniform,0.00016084694832653552,1.3180742623103198e-06,6.081717462510206e-06
3,32,1.55,uniform,0.00016460115023085497,1.3660636709717305e-06,6.22641889507408e-06
3,32,1.55,uniform,0.0001684429760042315,1.415800313009533e-06,6.374627554370657e-06
3,32,1.55,uniform,0.00017237447080636198,1.4673478029702859e-06,6.526431422692836e-06
3,32,1.55,uniform,0.00017639772753140436,1.5207720715253323e-06,6.6819208242959996e-06
3,32,1.55,uniform,0.0001805148879221108,1.5761414497979708e-06,6.841188493630058e-06
3,32,1.55,uniform,0.00018472814370996341,1.6335267567608465e-06,7.004329645801154e-06
3,32,1.55,uniform,0.00018903973778192212,1.6930013898153901e-06,7.17144204934501e-06
3,32,1.55,uniform,0.00019345196537440441,1.7546414186691327e-06,7.342626101396998e-06
3,32,1.55,uniform,0.00019796717529513326,1.818525682630981e-06,7.517984905347622e-06
3,32,1.55,uniform,0.00020258777117350172,1.8847358914488682e-06,7.697624351075483e-06
3,32,1.55,uniform,0.0002073162127401229,1.9533567298188e-06,7.881653197853846e-06
3,32,1.55,uniform,0.000212155017136245,2.0244759656989417e-06,8.070183160030536e-06
3,32,1.55,uniform,0.0002171067602537265,2.098184562567255e-06,8.263328995585071e-06
3,32,1.55,uniform,0.00022217407810628845,2.1745767957663256e-06,8.461208597671306e-06
3,32,1.55,uniform,0.0002273596682327715,2.2537503730841394e-06,8.663943089258075e-06
3,32,1.55,uniform,0.00023266629113314577,2.3358065597250694e-06,8.871656920985154e-06
3,32,1.55,uniform,0.00023809677173803584,2.4208503078308646e-06,9.084477972356454e-06
3,32,1.55,uniform,0.00024365400091254662,2.5089903907173676e-06,9.302537656397653e-06
3,32,1.55,uniform,0.0002493409369951878,2.6003395419985986e-06,9.525971027910502e-06
3,32,1.55,uniform,0.00025516060737271835,2.6950145997761974e-06,9.75491689546168e-06
3,32,1.55,uniform,0.0002611161100917459,2.7931366560785754e-06,9.98951793724954e-06
3,32,1.55,uniform,0.00026721061550794326,2.894831211740992e-06,1.0229920820998422e-05
3,32,1.55,uniform,0.000273447367973758,3.0002283369246245e-06,1.0476276328036132e-05
3,32,1.55,uniform,0.00027982968756551157,3.1094628374798923e-06,1.0728739481716657e-05
3,32,1.55,uniform,0.00028636097185081157,3.2226744273668967e-06,1.0987469680357278e-05
3,32,1.55,uniform,0.00029304469769721414,3.3400079073534522e-06,1.1252630834865905e-05
3,32,1.55,uniform,0.0002998844231231028,3.4616133502193044e-06,1.1524391511242181e-05
3,32,1.55,uniform,0.0003068837891917642,3.5876462927033588e-06,1.180292507814326e-05
3,32,1.55,uniform,0.0003140465219496752,3.718267934439507e-06,1.208840985971357e-05
3,32,1.55,uniform,0.00032137643441002754,3.853645344135425e-06,1.2381029293885914e-05
3,32,1.55,uniform,0.000328877428582551,3.993951673258114e-06,1.268097209637029e-05
3,32,1.55,uniform,0.0003365534975507094,4.139366377499402e-06,1.298843243055557e-05
3,32,1.55,uniform,0.00034440872759738196,4.290075446304772e-06,1.3303610083559238e-05
3,32,1.55,uniform,0.00035244730038015845,4.446271640759053e-06,1.3626710648669876e-05
3,32,1.55,uniform,0.0003606734951574028,4.608154740133154e-06,1.3957945714437514e-05
3,32,1.55,uniform,0.00036909169106627787,4.7759317974073385e-06,1.4297533060678168e-05
3,32,1.55,uniform,0.0003777063694539364,4.949817404097711e-06,1.4645696861669687e-05
3,32,1.55,uniform,0.00038652211626312617,5.130033964724766e-06,1.5002667896828284e-05
3,32,1.55,uniform,0.00039554362447347016,5.316811981274894e-06,1.5368683769166924e-05
3,32,1.55,uniform,0.00040477569659973223,5.5103903480188574e-06,1.574398913185029e-05
3,32,1.55,uniform,0.0004142232472483893,5.71101665706418e-06,1.6128835923173785e-05
3,32,1.55,uniform,0.00042389130573387786,5.9189475150323735e-06,1.6523483610308515e-05
3,32,1.55,uniform,0.00043378501875589886,6.1344488712658625e-06,1.6928199442168375e-05
3,32,1.55,uniform,0.00044390965313921663,6.357796357984623e-06,1.7343258711771227e-05
3,32,1.55,uniform,0.0004542705986374043,6.589275642827468e-06,1.776894502848152e-05
3,32,1.55,uniform,0.0004648733708020257,6.829182794228835e-06,1.8205550600538354e-05
3,32,1.55,uniform,0.00047572361391878896,7.077824660098578e-06,1.8653376528290977e-05
3,32,1.55,uniform,0.00048682710401222793,7.335519260288942e-06,1.91127331085809e-05
3,32,1.55,uniform,0.000498189751920516,7.6025961933508325e-06,1.958394015072948e-05
3,32,1.55,uniform,0.0005098176064420425,7.879397058099455e-06,2.006732730460892e-05
3,32,1.55,uniform,0.0005217168575554348,8.166275890528721e-06,2.0563234401295838e-05
3,32,1.55,uniform,0.000533893839714735,8.463599616633106e-06,2.107201180682754e-05
3,32,1.55,uniform,0.0005463550352214876,8.771748521716226e-06,2.1594020789603834e-05
3,32,1.55,uniform,0.0005591070776755293,9.091116736786233e-06,2.2129633902000333e-05
3,32,1.55,uniform,0.0005721567555063246,9.422112742660364e-06,2.2679235376784145e-05
3,32,1.55,uniform,0.0005855110155867238,9.765159892423278e-06,2.3243221538947805e-05
3,32,1.55,uniform,0.0005991769669310619,1.0120696952907348e-05,2.3822001233603927e-05
3,32,1.55,uniform,0.0006131618844795774,1.0489178665887656e-05,2.441599627061139e-05
3,32,1.55,uniform,0.0006274732129711574,1.087107632970935e-05,2.502564188663203e-05
3,32,1.55,uniform,0.0006421185709064757,1.1266878402091357e-05,2.56513872253477e-05
3,32,1.55,uniform,0.000657105754603627,1.1677091124877296e-05,2.6293695836598425e-05
3,32,1.55,uniform,0.0006724427423484249,1.2102239171532907e-05,2.695304619523611e-05
3,32,1.55,uniform,0.0006881376986415663,1.254286631821796e-05,2.7629932240521774e-05
3,32,1.55,uniform,0.0007041989785449289,1.2999536139291131e-05,2.8324863936930678e-05
3,32,1.55,uniform,0.0007206351321293053,1.347283272813716e-05,2.9038367857266412e-05
3,32,1.55,uniform,0.0007374549090259547,1.3963361444238554e-05,2.9770987789024968e-05
3,32,1.55,uniform,0.0007546672630843886,1.4471749687447254e-05,3.0523285364989586e-05
3,32,1.55,uniform,0.0007722813571388642,1.4998647700446345e-05,3.129584071907962e-05
3,32,1.55,uniform,0.0007903065678861348,1.554472940042858e-05,3.208925316852176e-05
3,32,1.55,uniform,0.0008087524908770449,1.611069324105515e-05,3.2904141923456876e-05
3,32,1.55,uniform,0.0008276289456246343,1.6697263105797413e-05,3.374114682514497e-05
3,32,1.55,uniform,0.0008469459808314585,1.7305189233803816e-05,3.460092911397969e-05
3,32,1.55,uniform,0.0008667138797389233,1.793524917947669e-05,3.548417222857757e-05
3,32,1.55,uniform,0.0008869431656014704,1.858824880698589e-05,3.6391582637260484e-05
3,32,1.55,uniform,0.0009076446072885356,1.926502332099154e-05,3.7323890703307526e-05
3,32,1.55,uniform,0.0009288292250172499,1.9966438334893852e-05,3.8281851585410744e-05
3,32,1.55,uniform,0.0009505082962189503,2.069339097797676e-05,3.926624617483276e-05
3,32,1.55,uniform,0.0009726933615426169,2.1446811042861293e-05,4.027788207082679e-05
3,32,1.55,uniform,0.0009953962309984233,2.222766217473599e-05,4.131759459594769e-05
3,32,1.55,uniform,0.0010186289902446865,2.3036943103885952e-05,4.238624785295297e-05
3,32,1.55,uniform,0.0010424040070215557,2.387568892309668e-05,4.3484735825064826e-05
3,32,1.55,uniform,0.001066733937734857,2.4744972411566354e-05,4.4613983521440527e-05
3,32,1.55,uniform,0.0010916317341936148,2.5645905407020305e-05,4.577494816977802e-05
3,32,1.55,uniform,0.001117110650504824,2.6579640227782337e-05,4.696862045806573e-05
3,32,1.55,uniform,0.0011431842501291502,2.754737114662188e-05,4.8196025827571436e-05
3,32,1.55,uniform,0.0011698664131013056,2.8550335918261912e-05,4.94582258192545e-05
3,32,1.55,uniform,0.0011971713434189657,2.958981736250201e-05,5.075631947588008e-05
3,32,1.55,uniform,0.0012251135766041176,3.066714500497994e-05,5.209144480220787e-05
3,32,1.55,uniform,0.0012537079874409196,3.1783696777672266e-05,5.34647802857338e-05
3,32,1.55,uniform,0.0012829697978941476,3.294090078130752e-05,5.4877546480563326e-05
3,32,1.55,uniform,0.0013129145852124654,3.414023711194666e-05,5.633100765710784e-05
3,32,1.55,uniform,0.0013435582902208262,3.538323975406709e-05,5.782647352040801e-05
3,32,1.55,uniform,0.0013749172258064205,3.66714985425714e-05,5.93653010000069e-05
3,32,1.55,uniform,0.0014070080856026838,3.8006661196230215e-05,6.0948896114418936e-05
3,32,1.55,uniform,0.0014398479528760068,3.939043542516077e-05,6.257871591336986e-05
3,32,1.55,uniform,0.0014734543096198345,4.0824591115034864e-05,6.425627050111345e-05
3,32,1.55,uniform,0.001507845045861051,4.231096259081226e-05,6.598312514427441e-05
3,32,1.55,uniform,0.0015430384691835644,4.385145096289316e-05,6.776090246780607e-05
3,32,1.55,uniform,0.0015790533144741758,4.5448026558691155e-05,6.959128474280443e-05
3,32,1.55,uniform,0.001615908753895919,4.7102731442736746e-05,7.147601627007512e-05
3,32,1.55,uniform,0.0016536244070941787,4.8817682028534456e-05,7.34169058635116e-05
3,32,1.55,uniform,0.0016922203516410354,5.059507178551507e-05,7.541582943751193e-05
3,32,1.55,uniform,0.0017317171337233527,5.243717404454306e-05,7.74747327028333e-05
3,32,1.55,uniform,0.0017721357790803584,5.43463449055705e-05,7.95956339754702e-05
3,32,1.55,uniform,0.0018134978041964953,5.6325026251154184e-05,8.17806271033246e-05
3,32,1.55,uniform,0.0018558252277555188,5.837574886969124e-05,8.403188451563564e-05
3,32,1.55,uniform,0.0018991405823619357,6.0501135692367826e-05,8.635166040033776e-05
3,32,1.55,uniform,0.0019434669265360183,6.270390514796067e-05,8.874229401472596e-05
3,32,1.55,uniform,0.001988827856988808,6.498687463978386e-05,9.120621313502771e-05
3,32,1.55,uniform,0.002004008016032064,6.575732748909372e-05,9.20347180781734e-05
3,32,1.55,uniform,0.0020352475211835755,6.73529641492247e-05,9.374593765070082e-05
3,32,1.55,uniform,0.0020827506301905143,6.980519997048189e-05,9.636408330951966e-05
3,32,1.55,uniform,0.002131362471841438,7.234671858127947e-05,9.906336561974651e-05
3,32,1.55,uniform,0.00218110892419152,7.498077065450908e-05,0.00010184660391594125
3,32,1.55,uniform,0.0022320164692952345,7.771072521593089e-05,0.00010471672559522047
3,32,1.55,uniform,0.0022841122073038256,8.054007395325105e-05,0.00010767677053104671
3,32,1.55,uniform,0.0023374238708918126,8.347243568208701e-05,0.00011072989567190717
3,32,1.55,uniform,0.002391979840020237,8.651156097453421e-05,0.00011387937983253035
3,32,1.55,uniform,0.00244780915704444,8.96613369562505e-05,0.0001171286286855814
3,32,1.55,uniform,0.0025049415421745025,9.292579227819877e-05,0.000120481179962093
3,32,1.55,uniform,0.002563407409296515,9.630910226940315e-05,0.00012394070886919773
3,32,1.55,uniform,0.0026232378821631234,9.981559427731085e-05,0.00012751103373405965
