p,N,beta,method,x_eval,u_exact_dd,u_h_dd
3,32,1.75,positional,0.0012251135766041176,7.015444995564939,7.08595829151133
3,32,1.75,positional,0.0012537079874409196,6.975096394944879,7.046549382155698
3,32,1.75,positional,0.0012829697978941476,6.934979855095451,7.0062206604934625
3,32,1.75,positional,0.0013129145852124654,6.895094041343322,6.964950657910213
3,32,1.75,positional,0.0013435582902208262,6.855437626691394,6.9227174047095215
3,32,1.75,positional,0.0013749172258064205,6.8160092917746535,6.879498418417582
3,32,1.75,positional,0.0014070080856026838,6.776807724816282,6.835270691814885
3,32,1.75,positional,0.0014398479528760068,6.737831621583998,6.790010680688523
3,32,1.75,positional,0.0014734543096198345,6.699079685346685,6.743694291298676
3,32,1.75,positional,0.001507845045861051,6.660550626831241,6.69629686755252
3,32,1.75,positional,0.0015430384691835644,6.622243164179676,6.647793177878791
3,32,1.75,positional,0.0015790533144741758,6.584156022906481,6.598157401795999
3,32,1.75,positional,0.001615908753895919,6.546287935856213,6.547363116167137
3,32,1.75,positional,0.0016536244070941787,6.5086376431613475,6.495383281133581
3,32,1.75,positional,0.0016922203516410354,6.471203892200342,6.442190225720649
3,32,1.75,positional,0.0017317171337233527,6.433985437555992,6.387755633107259
3,32,1.75,positional,0.0017721357790803584,6.396981040973972,6.332050525551706
3,32,1.75,positional,0.0018134978041964953,6.360189471321651,6.2750452489656485
3,32,1.75,positional,0.0018558252277555188,6.323609504547126,6.229201427164386
3,32,1.75,positional,0.0018991405823619357,6.287239923638504,6.20678520130127
3,32,1.75,positional,0.0019434669265360183,6.251079518583409,6.183845775969975
3,32,1.75,positional,0.001988827856988808,6.215127086328718,6.160370939583892
3,32,1.75,positional,0.002004008016032064,6.203323764298757,6.152515021587985
3,32,1.75,positional,0.0020352475211835755,6.179381430740551,6.136348195535393
3,32,1.75,positional,0.0020827506301905143,6.143841362564464,6.111764755543377
3,32,1.75,positional,0.002131362471841438,6.108505699385886,6.086607532845546
3,32,1.75,positional,0.00218110892419152,6.0733732655907815,6.060863135231796
3,32,1.75,positional,0.0022320164692952345,6.038442892326536,6.034517857914995
3,32,1.75,positional,0.0022841122073038256,6.003713417463066,6.007557676235372
3,32,1.75,positional,0.0023374238708918126,5.9691836855541665,5.979968238194624
3,32,1.75,positional,0.002391979840020237,5.934852547799046,5.951734856815754
3,32,1.75,positional,0.00244780915704444,5.900718862004137,5.922842502324614
3,32,1.75,positional,0.0025049415421745025,5.8667814925450665,5.893275794148934
3,32,1.75,positional,0.002563407409296515,5.833039310328898,5.863018992730627
3,32,1.75,positional,0.0026232378821631234,5.799491192756549,5.832055991146975
3,32,1.75,positional,0.0026844648109619652,5.766136023685445,5.80037030653627
3,32,1.75,positional,0.0027471207892708085,5.7329726933924015,5.767945071323317
3,32,1.75,positional,0.0028112391714084613,5.700000098536674,5.734763024240127
3,32,1.75,positional,0.0028768540901905914,5.667217142123281,5.7008065011370626
3,32,1.75,positional,0.002944000475100034,5.634622733466489,5.666057425579481
3,32,1.75,positional,0.003012714070881164,5.602215788153529,5.630497299224923
3,32,1.75,positional,0.0030830314565682766,5.56999522800852,5.594107191975689
3,32,1.75,positional,0.0031549900649580883,5.537959981056598,5.55686773190158
3,32,1.75,positional,0.003228628202536727,5.506108981488248,5.518759094927442
3,32,1.75,positional,0.0033039850698718546,5.474441169623849,5.4797609942799905
3,32,1.75,positional,0.0033811007824806815,5.442955491878417,5.439852669688357
3,32,1.75,positional,0.003460016392185109,5.411650900726549,5.399012876332542
3,32,1.75,positional,0.00354077390896527,5.380526354667584,5.357219873533938
3,32,1.75,positional,0.00362341632332315,5.349580818190933,5.31445141318189
3,32,1.75,positional,0.0037079876291681723,5.318813261741646,5.270684727890115
3,32,1.75,positional,0.0037945328472369423,5.288222661686144,5.243241829265644
3,32,1.75,positional,0.003883098049059601,5.25780800027818,5.222051143843369
3,32,1.75,positional,0.003973730381485604,5.227568265624954,5.20036586332685
3,32,1.75,positional,0.004008016032064128,5.216352716057004,5.192162455882894
3,32,1.75,positional,0.004066478091781854,5.197502451653475,5.17817444376164
3,32,1.75,positional,0.004161390553316707,5.16760955807707,5.155465071754945
3,32,1.75,positional,0.004258518291843414,5.1378885903621105,5.132225658186874
3,32,1.75,positional,0.00435791301239703,5.108338559694926,5.108443831774915
3,32,1.75,positional,0.004459627626819095,5.078958482948906,5.084106932488196
3,32,1.75,positional,0.004563716281924753,5.049747382651789,5.059202004808041
3,32,1.75,positional,0.00467023438832733,5.020704286953139,5.033715790831211
3,32,1.75,positional,0.004779238649935595,4.991828229592021,5.007634723212201
3,32,1.75,positional,0.00489078709413959,4.96311824986485,4.980944917940778
3,32,1.75,positional,0.0050049391027009536,4.9345733925934265,4.953632166950966
3,32,1.75,positional,0.0051217554433642416,4.906192708093156,4.925681930557515
3,32,1.75,positional,0.0052412983022060615,4.87797525214146,4.897079329715834
3,32,1.75,positional,0.0053636313167392344,4.849920085946358,4.867809138101278
3,32,1.75,positional,0.005488819609789666,4.822026276115225,4.837855774003546
3,32,1.75,positional,0.005616929824163805,4.794292894623757,4.807203292031918
3,32,1.75,positional,0.005748030158125352,4.766719018785081,4.775835374626873
3,32,1.75,positional,0.005882190401699956,4.739303731219062,4.743735323373585
3,32,1.75,positional,0.0060120240480961915,4.713506765764764,4.712670481862597
3,32,1.75,positional,0.006019481973827274,4.71204611982178,4.7108860501126815
3,32,1.75,positional,0.006159977960380168,4.684945277735186,4.677270067843527
3,32,1.75,positional,0.006303753153071281,4.65800030331693,4.642869481415181
3,32,1.75,positional,0.006450884089267686,4.631210300110369,4.6076659780000835
3,32,1.75,positional,0.006601449092734883,4.604574376814727,4.5758411922970526
3,32,1.75,positional,0.0067555283153316395,4.5780916472554605,4.5562658610002
3,32,1.75,positional,0.006913203779678127,4.551761230354762,4.536233637317156
3,32,1.75,positional,0.007074559422819878,4.525582250102253,4.5157338572826795
3,32,1.75,positional,0.007239681140910877,4.499553835525837,4.4947556080323166
3,32,1.75,positional,0.007408656834939568,4.473675120662722,4.4732877219930405
3,32,1.75,positional,0.007581576457522103,4.447945244530613,4.451318770938304
3,32,1.75,positional,0.007758532060787828,4.422363351099061,4.42883705990432
3,32,1.75,positional,0.007939617845382276,4.396928589260989,4.405830620964372
3,32,1.75,positional,0.008016032064128256,4.386412299631311,4.396122409678432
3,32,1.75,positional,0.008124930210614048,4.371640112804375,4.382287206857792
3,32,1.75,positional,0.008314567805772064,4.346497080384095,4.358194284470248
3,32,1.75,positional,0.00850863158264058,4.321498655493936,4.333539028161862
3,32,1.75,positional,0.008707224849239923,4.29664400643876,4.308308312939599
3,32,1.75,positional,0.008910453324821503,4.2719323063068435,4.282488707470304
3,32,1.75,positional,0.009118425196146562,4.247362732942349,4.2560664669306485
3,32,1.75,positional,0.00933125117507824,4.222934468917991,4.22902752569022
3,32,1.75,positional,0.009549044557518078,4.198646701507831,4.201357489823801
3,32,1.75,positional,0.009771921283717996,4.174498622660235,4.17304162944891
3,32,1.75,positional,0.01,4.150489428970998,4.14406487088448
3,32,1.75,positional,0.01002004008016032,4.148412626004637,4.141518835139086
3,32,1.75,positional,0.012024048096192383,3.96357094260572,3.9674599034354574
3,32,1.75,positional,0.014028056112224447,3.813729959211917,3.8185791098914654
3,32,1.75,positional,0.01603206412825651,3.6885183785847726,3.679186819592033
3,32,1.75,positional,0.018036072144288574,3.58149064518829,3.585723031756007
3,32,1.75,positional,0.02004008016032064,3.4883853062005477,3.492259243919981
3,32,1.75,positional,0.022044088176352703,3.406248098606273,3.3987954560839553
3,32,1.75,positional,0.024048096192384766,3.3329525972409364,3.3328762128911054
3,32,1.75,positional,0.026052104208416832,3.2669208331765573,3.2709448412387756
3,32,1.75,positional,0.028056112224448895,3.2069518514469957,3.209013469586446
3,32,1.75,positional,0.03006012024048096,3.1521119520459573,3.1470820979341165
3,32,1.75,positional,0.03206412825651302,3.1016618821493784,3.1002361253052646
3,32,1.75,positional,0.03406813627254509,3.055007059452998,3.0574106366476927
3,32,1.75,positional,0.03607214428857715,3.0116626448035464,3.0145851479901213
3,32,1.75,positional,0.038076152304609215,2.9712284731864584,2.9717596593325495
3,32,1.75,positional,0.04008016032064128,2.933370699007772,2.928934170674978
3,32,1.75,positional,0.04208416833667334,2.8978081184478075,2.8963530834359124
3,32,1.75,positional,0.044088176352705406,2.8643018155827966,2.8656960359109758
3,32,1.75,positional,0.04609218436873747,2.8326472131535736,2.835038988386039
3,32,1.75,positional,0.04809619238476953,2.802667891230461,2.8043819408611026
3,32,1.75,positional,0.0501002004008016,2.7742107246823804,2.773724893336166
3,32,1.75,positional,0.052104208416833664,2.7471420175358454,2.7430678458112294
3,32,1.75,positional,0.05410821643286573,2.721344400041409,2.720123881244663
3,32,1.75,positional,0.05611222444889779,2.696714315773042,2.6975379149924112
3,32,1.75,positional,0.058116232464929855,2.673159969851819,2.6749519487401594
3,32,1.75,positional,0.06012024048096192,2.6505996409538337,2.6523659824879076
3,32,1.75,positional,0.06212424849699398,2.6289602828205116,2.6297800162356557
3,32,1.75,positional,0.06412825651302605,2.608176358028502,2.607194049983404
3,32,1.75,positional,0.06613226452905811,2.5881888595039313,2.5849292406742648
3,32,1.75,positional,0.06813627254509018,2.568944484868817,2.5678815923337135
3,32,1.75,positional,0.07014028056112225,2.550394936021095,2.5508339439931627
3,32,1.75,positional,0.0721442885771543,2.5324963219688232,2.5337862956526114
3,32,1.75,positional,0.07414829659318636,2.5152086472918693,2.51673864731206
3,32,1.75,positional,0.07615230460921843,2.4984953720022602,2.4996909989715093
3,32,1.75,positional,0.0781563126252505,2.4823230312461813,2.482643350630958
3,32,1.75,positional,0.08016032064128256,2.4666609054059183,2.4655957022904067
3,32,1.75,positional,0.08216432865731463,2.451480732845588,2.4488470263662316
3,32,1.75,positional,0.08416833667334668,2.436756458895873,2.4357113437797615
3,32,1.75,positional,0.08617234468937875,2.4224640157626878,2.4225756611932914
3,32,1.75,positional,0.08817635270541081,2.40858112892828,2.4094399786068212
3,32,1.75,positional,0.09018036072144288,2.3950871463334193,2.396304296020351
3,32,1.75,positional,0.09218436873747494,2.381962887219265,2.383168613433881
3,32,1.75,positional,0.09418837675350701,2.3691905079929567,2.370032930847411
3,32,1.75,positional,0.09619238476953906,2.356753382882382,2.356897248260941
3,32,1.75,positional,0.09819639278557113,2.3446359974787954,2.343761565674471
3,32,1.75,positional,0.1002004008016032,2.3328238535438235,2.330625883088001
3,32,1.75,positional,0.10220440881763526,2.321303383689924,2.3201453426148775
3,32,1.75,positional,0.10420841683366733,2.3100618747387496,2.3098428110978166
3,32,1.75,positional,0.1062124248496994,2.299087398726606,2.2995402795807554
3,32,1.75,positional,0.10821643286573146,2.288368750665591,2.2892377480636945
3,32,1.75,positional,0.11022044088176351,2.277895392287317,2.2789352165466337
3,32,1.75,positional,0.11222444889779558,2.2676574010969244,2.2686326850295724
3,32,1.75,positional,0.11422845691382764,2.257645424151167,2.2583301535125115
3,32,1.75,positional,0.11623246492985971,2.2478506360481223,2.2480276219954503
3,32,1.75,positional,0.11823647294589178,2.2382647006794665,2.2377250904783894
3,32,1.75,positional,0.12024048096192384,2.2288797363508617,2.227422558961328
3,32,1.75,positional,0.1222444889779559,2.2196882839231806,2.2183027552557055
3,32,1.75,positional,0.12424849699398796,2.2106832776681595,2.2100971861537717
3,32,1.75,positional,0.12625250501002003,2.201858018567541,2.2018916170518383
3,32,1.75,positional,0.1282565130260521,2.1932061498156554,2.1936860479499045
3,32,1.75,positional,0.13026052104208416,2.184721634312318,2.185480478847971
3,32,1.75,positional,0.13226452905811623,2.1763987339564554,2.1772749097460378
3,32,1.75,positional,0.1342685370741483,2.168231990571542,2.169069340644104
3,32,1.75,positional,0.13627254509018036,2.1602162083119887,2.1608637715421706
3,32,1.75,positional,0.13827655310621242,2.1523464374156185,2.1526582024402368
3,32,1.75,positional,0.1402805611222445,2.144617959181365,2.1444526333383034
3,32,1.75,positional,0.14228456913827653,2.137026272063769,2.13624706423637
3,32,1.75,positional,0.1442885771543086,2.1295670787868004,2.128041495134436
3,32,1.75,positional,0.14629258517034066,2.1222362743892917,2.121224921973386
3,32,1.75,positional,0.14829659318637273,2.1150299351228776,2.1146012022980227
3,32,1.75,positional,0.1503006012024048,2.1079443081310383,2.1079774826226596
3,32,1.75,positional,0.15230460921843686,2.100975801844697,2.1013537629472965
3,32,1.75,positional,0.15430861723446893,2.094120977035907,2.0947300432719334
3,32,1.75,positional,0.156312625250501,2.0873765384766485,2.0881063235965702
3,32,1.75,positional,0.15831663326653306,2.080739327154621,2.081482603921207
3,32,1.75,positional,0.16032064128256512,2.0742063130023185,2.074858884245844
3,32,1.75,positional,0.1623246492985972,2.0677745880995855,2.068235164570481
3,32,1.75,positional,0.16432865731462926,2.061441360313404,2.0616114448951177
3,32,1.75,positional,0.16633266533066132,2.0552039473418287,2.0549877252197546
3,32,1.75,positional,0.16833667334669336,2.0490597711318745,2.0483640055443915
3,32,1.75,positional,0.17034068136272543,2.04300635264372,2.0417402858690283
3,32,1.75,positional,0.1723446893787575,2.037041306935962,2.036085205529849
3,32,1.75,positional,0.17434869739478956,2.0311623385487474,2.030674789004412
3,32,1.75,positional,0.17635270541082163,2.025367237163535,2.0252643724789747
3,32,1.75,positional,0.1783567134268537,2.0196538735199834,2.0198539559535376
3,32,1.75,positional,0.18036072144288576,2.014020195572021,2.0144435394281004
3,32,1.75,positional,0.18236472945891782,2.0084642248666214,2.0090331229026637
3,32,1.75,positional,0.1843687374749499,2.0029840531300676,2.0036227063772265
3,32,1.75,positional,0.18637274549098196,1.997577839047728,1.9982122898517893
3,32,1.75,positional,0.18837675350701402,1.9922438052244045,1.9928018733263522
3,32,1.75,positional,0.1903807615230461,1.986980235313341,1.9873914568009152
3,32,1.75,positional,0.19238476953907813,1.98178547130286,1.9819810402754783
3,32,1.75,positional,0.1943887775551102,1.9766579109504312,1.9765706237500411
3,32,1.75,positional,0.19639278557114226,1.9715960053547363,1.971160207224604
3,32,1.75,positional,0.19839679358717432,1.966598256656983,1.965749790699167
3,32,1.75,positional,0.2004008016032064,1.9616632158633578,1.960568765291137
3,32,1.75,positional,0.20240480961923846,1.9567894807810948,1.9561026792882659
3,32,1.75,positional,0.20440881763527052,1.951975694061175,1.9516365932853947
3,32,1.75,positional,0.2064128256513026,1.9472205413411543,1.9471705072825238
3,32,1.75,positional,0.20841683366733466,1.9425227494820898,1.9427044212796527
3,32,1.75,positional,0.21042084168336672,1.9378810848939383,1.9382383352767816
3,32,1.75,positional,0.2124248496993988,1.9332943519441907,1.9337722492739107
3,32,1.75,positional,0.21442885771543085,1.928761391444867,1.9293061632710395
3,32,1.75,positional,0.21643286573146292,1.924281079213317,1.9248400772681684
3,32,1.75,positional,0.21843687374749496,1.9198523247025832,1.9203739912652975
3,32,1.75,positional,0.22044088176352702,1.9154740696973587,1.9159079052624264
3,32,1.75,positional,0.2224448897795591,1.9111452870718324,1.9114418192595553
3,32,1.75,positional,0.22444889779559116,1.9068649796059585,1.9069757332566841
3,32,1.75,positional,0.22645290581162322,1.902632178856909,1.9025096472538132
3,32,1.75,positional,0.2284569138276553,1.8984459440826682,1.898043561250942
3,32,1.75,positional,0.23046092184368736,1.894305361214933,1.893577475248071
3,32,1.75,positional,0.23246492985971942,1.890209541878648,1.8892085981389084
3,32,1.75,positional,0.2344689378757515,1.8861576224556817,1.8854870335334568
3,32,1.75,positional,0.23647294589178355,1.8821487631902916,1.8817654689280052
3,32,1.75,positional,0.23847695390781562,1.8781821473341818,1.8780439043225536
3,32,1.75,positional,0.24048096192384769,1.8742569803290838,1.874322339717102
3,32,1.75,positional,0.24248496993987975,1.8703724890249123,1.8706007751116505
3,32,1.75,positional,0.2444889779559118,1.866527920931672,1.866879210506199
3,32,1.75,positional,0.24649298597194386,1.8627225435033956,1.8631576459007475
3,32,1.75,positional,0.24849699398797592,1.8589556434524874,1.859436081295296
3,32,1.75,positional,0.250501002004008,1.855226526092956,1.8557145166898443
3,32,1.75,positional,0.25250501002004005,1.851534514711092,1.8519929520843927
3,32,1.75,positional,0.2545090180360721,1.8478789499622401,1.8482713874789412
3,32,1.75,positional,0.2565130260521042,1.8442591892923863,1.8445498228734896
3,32,1.75,positional,0.25851703406813625,1.8406746063833523,1.840828258268038
3,32,1.75,positional,0.2605210420841683,1.8371245906204645,1.8371066936625864
3,32,1.75,positional,0.2625250501002004,1.8336085465816157,1.8333851290571348
3,32,1.75,positional,0.26452905811623245,1.8301258935467062,1.8296635644516832
3,32,1.75,positional,0.2665330661322645,1.8266760650265081,1.8259419998462316
3,32,1.75,positional,0.2685370741482966,1.8232585083100354,1.8224474510425401
3,32,1.75,positional,0.27054108216432865,1.81987268402957,1.8193196311443678
3,32,1.75,positional,0.2725450901803607,1.8165180657425228,1.8161918112461957
3,32,1.75,positional,0.2745490981963928,1.8131941395293656,1.8130639913480233
3,32,1.75,positional,0.27655310621242485,1.8099004036068973,1.809936171449851
3,32,1.75,positional,0.2785571142284569,1.8066363679561606,1.8068083515516788
3,32,1.75,positional,0.280561122244489,1.8034015539643473,1.8036805316535065
3,32,1.75,positional,0.282565130260521,1.8001954940800733,1.8005527117553342
3,32,1.75,positional,0.28456913827655306,1.7970177314814326,1.797424891857162
3,32,1.75,positional,0.2865731462925851,1.7938678197562705,1.7942970719589897
3,32,1.75,positional,0.2885771543086172,1.790745322594145,1.7911692520608173
3,32,1.75,positional,0.29058116232464926,1.7876498134894687,1.7880414321626452
3,32,1.75,positional,0.2925851703406813,1.7845808754553543,1.7849136122644729
3,32,1.75,positional,0.2945891783567134,1.781538100747706,1.7817857923663005
3,32,1.75,positional,0.29659318637274545,1.7785210905991242,1.7786579724681282
3,32,1.75,positional,0.2985971943887775,1.7755294549622067,1.775530152569956
3,32,1.75,positional,0.3006012024048096,1.7725628122618615,1.7724023326717837
3,32,1.75,positional,0.30260521042084165,1.769620789156249,1.7692745127736114
3,32,1.75,positional,0.3046092184368737,1.766703020306004,1.766146692875439
3,32,1.75,positional,0.3066132264529058,1.7638091481513953,1.763018872977267
3,32,1.75,positional,0.30861723446893785,1.7609388226971006,1.7603324770732278
3,32,1.75,positional,0.3106212424849699,1.7580917013042896,1.7576830242006658
3,32,1.75,positional,0.312625250501002,1.7552674484897208,1.7550335713281038
3,32,1.75,positional,0.31462925851703405,1.752465735731574,1.752384118455542
3,32,1.75,positional,0.3166332665330661,1.7496862412817467,1.74973466558298
3,32,1.75,positional,0.3186372745490982,1.7469286499843673,1.747085212710418
3,32,1.75,positional,0.32064128256513025,1.7441926531002738,1.744435759837856
3,32,1.75,positional,0.3226452905811623,1.741477948137232,1.7417863069652941
3,32,1.75,positional,0.3246492985971944,1.7387842386856678,1.739136854092732
3,32,1.75,positional,0.32665330661322645,1.7361112342597005,1.73648740122017
3,32,1.75,positional,0.3286573146292585,1.733458650143282,1.733837948347608
3,32,1.75,positional,0.3306613226452906,1.7308262072412368,1.7311884954750463
3,32,1.75,positional,0.33266533066132264,1.7282136319350279,1.7285390426024843
3,32,1.75,positional,0.33466933867735466,1.725620655943065,1.7258895897299222
3,32,1.75,positional,0.3366733466933867,1.72304701618539,1.7232401368573604
3,32,1.75,positional,0.3386773547094188,1.7204924546525737,1.7205906839847984
3,32,1.75,positional,0.34068136272545085,1.7179567182786704,1.7179412311122364
3,32,1.75,positional,0.3426853707414829,1.7154395588180824,1.7152917782396744
3,32,1.75,positional,0.344689378757515,1.712940732726192,1.7126423253671126
3,32,1.75,positional,0.34669338677354705,1.710460001043621,1.7099928724945506
3,32,1.75,positional,0.3486973947895791,1.7079971292839935,1.7073434196219885
3,32,1.75,positional,0.3507014028056112,1.7055518873250695,1.7049586745309795
3,32,1.75,positional,0.35270541082164325,1.7031240493031365,1.7026982224097742
3,32,1.75,positional,0.3547094188376753,1.7007133935105387,1.700437770288569
3,32,1.75,positional,0.3567134268537074,1.6983197022962329,1.6981773181673636
3,32,1.75,positional,0.35871743486973945,1.6959427619692702,1.6959168660461585
3,32,1.75,positional,0.3607214428857715,1.6935823627050979,1.6936564139249533
3,32,1.75,positional,0.3627254509018036,1.6912382984545837,1.691395961803748
3,32,1.75,positional,0.36472945891783565,1.6889103668556722,1.6891355096825427
3,32,1.75,positional,0.3667334669338677,1.686598369147577,1.6868750575613374
3,32,1.75,positional,0.3687374749498998,1.6843021100874298,1.6846146054401323
3,32,1.75,positional,0.37074148296593185,1.6820213978692986,1.682354153318927
3,32,1.75,positional,0.3727454909819639,1.679756044045496,1.6800937011977217
3,32,1.75,positional,0.374749498997996,1.677505863450101,1.6778332490765164
3,32,1.75,positional,0.37675350701402804,1.675270674124621,1.6755727969553114
3,32,1.75,positional,0.3787575150300601,1.6730502972457244,1.673312344834106
3,32,1.75,positional,0.3807615230460922,1.6708445570549706,1.6710518927129008
3,32,1.75,positional,0.38276553106212424,1.6686532807904793,1.6687914405916955
3,32,1.75,positional,0.38476953907815625,1.6664762986204682,1.6665309884704904
3,32,1.75,positional,0.3867735470941883,1.6643134435786056,1.6642705363492851
3,32,1.75,positional,0.3887775551102204,1.6621645515011136,1.6620100842280798
3,32,1.75,positional,0.39078156312625245,1.6600294609655677,1.6597496321068745
3,32,1.75,positional,0.3927855711422845,1.6579080132313413,1.6574891799856695
3,32,1.75,positional,0.3947895791583166,1.655800052181637,1.6552287278644642
3,32,1.75,positional,0.39679358717434865,1.6537054242670615,1.6531559062599337
3,32,1.75,positional,0.3987975951903807,1.6516239784506892,1.651214450219741
3,32,1.75,positional,0.4008016032064128,1.6495555661545709,1.6492729941795485
3,32,1.75,positional,0.40280561122244485,1.647500041207645,1.6473315381393558
3,32,1.75,positional,0.4048096192384769,1.645457259795,1.6453900820991634
3,32,1.75,positional,0.406813627254509,1.6434270804084572,1.6434486260589707
3,32,1.75,positional,0.40881763527054105,1.6414093637984237,1.6415071700187782
3,32,1.75,positional,0.4108216432865731,1.639403972926981,1.6395657139785855
3,32,1.75,positional,0.4128256513026052,1.6374107729221743,1.637624257938393
3,32,1.75,positional,0.41482965931863724,1.6354296310334593,1.6356828018982006
3,32,1.75,positional,0.4168336673346693,1.6334604165882787,1.633741345858008
3,32,1.75,positional,0.4188376753507014,1.6315030009497298,1.6317998898178154
3,32,1.75,positional,0.42084168336673344,1.629557257475292,1.6298584337776227
3,32,1.75,positional,0.4228456913827655,1.627623061476585,1.6279169777374303
3,32,1.75,positional,0.4248496993987976,1.6257002901801232,1.6259755216972376
3,32,1.75,positional,0.42685370741482964,1.6237888226890402,1.6240340656570451
3,32,1.75,positional,0.4288577154308617,1.6218885399457552,1.6220926096168524
3,32,1.75,positional,0.4308617234468938,1.6199993246955477,1.62015115357666
3,32,1.75,positional,0.43286573146292584,1.6181210614510273,1.6182096975364673
3,32,1.75,positional,0.4348697394789579,1.616253636457456,1.6162682414962748
3,32,1.75,positional,0.4368737474949899,1.6143969376589127,1.6143267854560823
3,32,1.75,positional,0.438877755511022,1.612550854665269,1.6123853294158896
3,32,1.75,positional,0.44088176352705405,1.6107152787199528,1.6104438733756972
3,32,1.75,positional,0.4428857715430861,1.6088901026684803,1.6085024173355045
3,32,1.75,positional,0.4448897795591182,1.607075220927735,1.606560961295312
3,32,1.75,positional,0.44689378757515025,1.605270529455966,1.6047729738732543
3,32,1.75,positional,0.4488977955911823,1.6034759257234978,1.6030951954946795
3,32,1.75,positional,0.4509018036072144,1.6016913086841191,1.6014174171161044
3,32,1.75,positional,0.45290581162324645,1.5999165787471392,1.5997396387375293
3,32,1.75,positional,0.4549098196392785,1.598151637750092,1.5980618603589543
3,32,1.75,positional,0.4569138276553106,1.5963963889320698,1.5963840819803792
3,32,1.75,positional,0.45891783567134264,1.5946507369076686,1.594706303601804
3,32,1.75,positional,0.4609218436873747,1.5929145876415298,1.5930285252232292
3,32,1.75,positional,0.4629258517034068,1.5911878484234614,1.5913507468446542
3,32,1.75,positional,0.46492985971943884,1.5894704278441212,1.589672968466079
3,32,1.75,positional,0.4669338677354709,1.5877622357712529,1.587995190087504
3,32,1.75,positional,0.468937875751503,1.586063183326452,1.586317411708929
3,32,1.75,positional,0.47094188376753504,1.584373182862454,1.584639633330354
3,32,1.75,positional,0.4729458917835671,1.5826921479409288,1.582961854951779
3,32,1.75,positional,0.4749498997995992,1.5810199933107647,1.581284076573204
3,32,1.75,positional,0.47695390781563124,1.5793566348868375,1.5796062981946288
3,32,1.75,positional,0.4789579158316633,1.5777019897292415,1.5779285198160538
3,32,1.75,positional,0.48096192384769537,1.5760559760229786,1.576250741437479
3,32,1.75,positional,0.48296593186372744,1.5744185130580892,1.5745729630589038
3,32,1.75,positional,0.4849699398797595,1.5727895212102163,1.5728951846803287
3,32,1.75,positional,0.48697394789579157,1.571168921921588,1.5712174063017537
3,32,1.75,positional,0.4889779559118236,1.5695566376824117,1.5695396279231788
3,32,1.75,positional,0.49098196392785565,1.5679525920126671,1.5678618495446037
3,32,1.75,positional,0.4929859719438877,1.5663567094442867,1.5661840711660286
3,32,1.75,positional,0.4949899799599198,1.5647689155037192,1.5645062927874536
3,32,1.75,positional,0.49699398797595185,1.563189136694859,1.5628285144088785
3,32,1.75,positional,0.4989979959919839,1.561617300482338,1.5611507360303036
3,32,1.75,positional,0.501002004008016,1.5600533352751687,1.559604726144113
3,32,1.75,positional,0.503006012024048,1.558497170410729,1.5581464247712447
3,32,1.75,positional,0.5050100200400801,1.5569487361390832,1.556688123398376
3,32,1.75,positional,0.5070140280561122,1.5554079636076257,1.5552298220255076
3,32,1.75,positional,0.5090180360721442,1.553874784846046,1.553771520652639
3,32,1.75,positional,0.5110220440881763,1.5523491327516001,1.5523132192797706
3,32,1.75,positional,0.5130260521042084,1.5508309410746892,1.550854917906902
3,32,1.75,positional,0.5150300601202404,1.5493201444047275,1.5493966165340336
3,32,1.75,positional,0.5170340681362725,1.547816678156303,1.547938315161165
3,32,1.75,positional,0.5190380761523046,1.5463204785556166,1.5464800137882966
3,32,1.75,positional,0.5210420841683366,1.5448314826271965,1.545021712415428
3,32,1.75,positional,0.5230460921843687,1.5433496281808794,1.5435634110425596
3,32,1.75,positional,0.5250501002004008,1.541874853799054,1.542105109669691
3,32,1.75,positional,0.5270541082164328,1.5404070988241583,1.5406468082968225
3,32,1.75,positional,0.5290581162324649,1.5389463033464266,1.539188506923954
3,32,1.75,positional,0.531062124248497,1.5374924081918795,1.5377302055510855
3,32,1.75,positional,0.533066132264529,1.536045354910552,1.536271904178217
3,32,1.75,positional,0.5350701402805611,1.5346050857649511,1.5348136028053485
3,32,1.75,positional,0.5370741482965932,1.5331715437187436,1.53335530143248
3,32,1.75,positional,0.5390781563126252,1.5317446724256605,1.5318970000596115
3,32,1.75,positional,0.5410821643286573,1.5303244162186211,1.5304386986867429
3,32,1.75,positional,0.5430861723446894,1.5289107200990666,1.5289803973138745
3,32,1.75,positional,0.5450901803607214,1.527503529726499,1.5275220959410059
3,32,1.75,positional,0.5470941883767535,1.5261027914082237,1.5260637945681375
3,32,1.75,positional,0.5490981963927856,1.524708452089287,1.5246054931952688
3,32,1.75,positional,0.5511022044088176,1.5233204593426068,1.5231471918224004
3,32,1.75,positional,0.5531062124248497,1.521938761359291,1.5216888904495318
3,32,1.75,positional,0.5551102204408818,1.5205633069391395,1.5202305890766634
3,32,1.75,positional,0.5571142284569138,1.5191940454813262,1.5187722877037948
3,32,1.75,positional,0.5591182364729459,1.5178309269752568,1.517421184088862
3,32,1.75,positional,0.561122244488978,1.5164739019915978,1.5161469619198753
3,32,1.75,positional,0.56312625250501,1.5151229216734725,1.5148727397508888
3,32,1.75,positional,0.565130260521042,1.513777937727823,1.5135985175819022
3,32,1.75,positional,0.567134268537074,1.5124389024169316,1.5123242954129157
3,32,1.75,positional,0.5691382765531061,1.5111057685500988,1.5110500732439291
