iteration,train_loss,val_eta2
126,4.972558e-04,5.185229e-04
127,4.972298e-04,5.185389e-04
128,4.956191e-04,5.183266e-04
129,4.952952e-04,5.181920e-04
130,4.996617e-04,5.181111e-04
131,4.984663e-04,5.183444e-04
132,4.961351e-04,5.180744e-04
133,4.997818e-04,5.179630e-04
134,4.983614e-04,5.180120e-04
135,5.009407e-04,5.178927e-04
136,4.963439e-04,5.178928e-04
137,4.963278e-04,5.178103e-04
138,4.977927e-04,5.177663e-04
139,4.966761e-04,5.177221e-04
140,5.012293e-04,5.177156e-04
141,4.966660e-04,5.176627e-04
142,4.976033e-04,5.177003e-04
143,4.960006e-04,5.176373e-04
144,5.011283e-04,5.175939e-04
145,4.991574e-04,5.175040e-04
146,4.962605e-04,5.175147e-04
147,4.971768e-04,5.174792e-04
148,4.964704e-04,5.174495e-04
149,4.991656e-04,5.173715e-04
150,4.976668e-04,5.175915e-04
151,4.943168e-04,5.172977e-04
152,4.960617e-04,5.172429e-04
153,4.954960e-04,5.172539e-04
154,4.959637e-04,5.171731e-04
155,4.983193e-04,5.171584e-04
156,4.963199e-04,5.171019e-04
157,4.947676e-04,5.171610e-04
158,5.439082e-05,5.669711e-05
159,5.059045e-05,5.371785e-05
160,4.970441e-05,5.298757e-05
161,4.932200e-05,5.285026e-05
162,4.923164e-05,5.279735e-05
163,4.910660e-05,5.276246e-05
164,4.920641e-05,5.274169e-05
165,4.932234e-05,5.272793e-05
166,4.892412e-05,5.272708e-05
167,4.890654e-05,5.271322e-05
168,4.901426e-05,5.270183e-05
169,4.877307e-05,5.269395e-05
170,4.923531e-05,5.268479e-05
171,4.928062e-05,5.268340e-05
172,4.886289e-05,5.267376e-05
173,4.936404e-05,5.268070e-05
174,4.919088e-05,5.266806e-05
175,4.916524e-05,5.266562e-05
176,4.928082e-05,5.265882e-05
177,4.921639e-05,5.265774e-05
178,4.887836e-05,5.267334e-05
179,4.911020e-05,5.264802e-05
180,4.893442e-05,5.264955e-05
181,4.922203e-05,5.264973e-05
182,4.908605e-05,5.263555e-05
183,4.878493e-05,5.263654e-05
184,4.887012e-05,5.276709e-05
185,4.904638e-05,5.263990e-05
186,4.921445e-05,5.262706e-05
187,4.924614e-05,5.263125e-05
188,4.930053e-05,5.262802e-05
189,4.885168e-05,5.265821e-05
190,4.955160e-05,5.266888e-05
191,4.910781e-05,5.261058e-05
192,4.921618e-05,5.260903e-05
193,4.907501e-05,5.261861e-05
194,4.939524e-05,5.260608e-05
195,4.921310e-05,5.259817e-05
196,4.898714e-05,5.259614e-05
197,4.895149e-05,5.259973e-05
198,4.901134e-05,5.259531e-05
199,4.869287e-05,5.259000e-05
200,4.850410e-05,5.259487e-05
201,5.255477e-06,5.683832e-06
202,5.037923e-06,5.519184e-06
203,4.974535e-06,5.479550e-06
204,4.994119e-06,5.471256e-06
205,4.932213e-06,5.463198e-06
206,4.936081e-06,5.458390e-06
207,4.897610e-06,5.459854e-06
208,4.917411e-06,5.452460e-06
209,4.923383e-06,5.452454e-06
210,4.945215e-06,5.449165e-06
211,4.931391e-06,5.447472e-06
212,4.917534e-06,5.446118e-06
213,4.913578e-06,5.446702e-06
214,4.931500e-06,5.445462e-06
215,4.976162e-06,5.443996e-06
216,4.938883e-06,5.442501e-06
217,4.947404e-06,5.442231e-06
218,4.911568e-06,5.441978e-06
219,4.966039e-06,5.440804e-06
220,4.905598e-06,5.439739e-06
221,4.925721e-06,5.439550e-06
222,4.903864e-06,5.438591e-06
223,4.947215e-06,5.439330e-06
224,4.921789e-06,5.439039e-06
225,4.901061e-06,5.437427e-06
226,4.928453e-06,5.436759e-06
227,4.922135e-06,5.436137e-06
228,4.954347e-06,5.436489e-06
229,4.924933e-06,5.435746e-06
230,4.938037e-06,5.435242e-06
231,4.903975e-06,5.434686e-06
232,4.917968e-06,5.434398e-06
233,4.874964e-06,5.435230e-06
234,4.929158e-06,5.435046e-06
235,4.897726e-06,5.433416e-06
236,4.907186e-06,5.433516e-06
237,4.920577e-06,5.433761e-06
238,4.942888e-06,5.433045e-06
239,4.899410e-06,5.433225e-06
240,4.896336e-06,5.434888e-06
241,4.908829e-06,5.432780e-06
242,4.881116e-06,5.432107e-06
243,4.878551e-06,5.433262e-06
244,4.917272e-06,5.432090e-06
245,4.897990e-06,5.432020e-06
246,5.439459e-07,6.094694e-07
247,5.299183e-07,5.998994e-07
248,5.262606e-07,5.944811e-07
249,5.205438e-07,5.921115e-07
250,5.222411e-07,5.919018e-07
251,5.193021e-07,5.892909e-07
252,5.184939e-07,5.884322e-07
253,5.166913e-07,5.875726e-07
254,5.184884e-07,5.870800e-07
255,5.152267e-07,5.863614e-07
256,5.143480e-07,5.859014e-07
257,5.189108e-07,5.855552e-07
258,5.119233e-07,5.850406e-07
259,5.160105e-07,5.847918e-07
260,5.134344e-07,5.850626e-07
261,5.130295e-07,5.842703e-07
262,5.148310e-07,5.837632e-07
263,5.165130e-07,5.841867e-07
264,5.127556e-07,5.834850e-07
265,5.115020e-07,5.839613e-07
266,5.102971e-07,5.838133e-07
267,5.123284e-07,5.836783e-07
268,5.152222e-07,5.830168e-07
269,5.148110e-07,5.829624e-07
270,5.108620e-07,5.820900e-07
271,5.124762e-07,5.819625e-07
272,5.121907e-07,5.819594e-07
273,5.130254e-07,5.816154e-07
274,5.143875e-07,5.814639e-07
275,5.149987e-07,5.814292e-07
276,5.092099e-07,5.812195e-07
277,5.159866e-07,5.810601e-07
278,5.080655e-07,5.827256e-07
279,5.090173e-07,5.808939e-07
280,5.123199e-07,5.808103e-07
281,5.085784e-07,5.806021e-07
282,5.119191e-07,5.806888e-07
283,5.121938e-07,5.805207e-07
284,5.088521e-07,5.804008e-07
285,5.123637e-07,5.802354e-07
286,5.097879e-07,5.801985e-07
287,5.138821e-07,5.802011e-07
288,5.120547e-07,5.801021e-07
289,5.125260e-07,5.798785e-07
290,5.101063e-07,5.798393e-07
291,5.093713e-07,5.797473e-07
292,5.117515e-07,5.795854e-07
293,5.068009e-07,5.797896e-07
294,5.073796e-07,5.797463e-07
295,5.109670e-07,5.794016e-07
296,5.119086e-07,5.792937e-07
297,5.058308e-07,5.803662e-07
298,5.098092e-07,5.792005e-07
299,5.070379e-07,5.791989e-07
300,5.108183e-07,5.796534e-07
301,5.113352e-07,5.790211e-07
302,5.120907e-07,5.790705e-07
303,5.073141e-07,5.792652e-07
304,5.067111e-07,5.790708e-07
305,5.087986e-07,5.789705e-07
306,5.057291e-07,5.787408e-07
307,5.057217e-07,5.788728e-07
308,5.081621e-07,5.785628e-07
309,5.035711e-07,5.787738e-07
310,5.074239e-07,5.784941e-07
311,5.093081e-07,5.785280e-07
312,5.106386e-07,5.787963e-07
313,5.058757e-07,5.787702e-07
314,5.047205e-07,5.791200e-07
315,5.092969e-07,5.782785e-07
316,5.078754e-07,5.781941e-07
317,5.096277e-07,5.781220e-07
318,5.105137e-07,5.781547e-07
319,5.078448e-07,5.780650e-07
320,5.089159e-07,5.780413e-07
321,5.112923e-07,5.780072e-07
322,5.039840e-07,5.780615e-07
323,5.053786e-07,5.780073e-07
324,5.141936e-07,5.778433e-07
325,5.102064e-07,5.778397e-07
326,5.060663e-07,5.778461e-07
327,5.065917e-07,5.777592e-07
328,5.062601e-07,5.780207e-07
329,5.108298e-07,5.776543e-07
